id_department,department_name,terrain_area,old_antenna,new_antenna_type
1,Amazonas,58800,22,e
30,Valle del Cauca,908600,1,c
13,Cordoba,458800,24,b
27,Santander,408800,30,e
13,Cordoba,720800,15,c
4,Atlantico,1780800,12,a
17,Huila,921400,26,e
18,La Guajira,509200,5,d
6,Boyaca,262600,0,b
18,La Guajira,695200,1,c
31,Vaupes,1016200,4,c
19,Magdalena,1801200,15,e
3,Arauca,1704600,0,e
31,Vaupes,1669800,15,d
17,Huila,1121400,26,a
17,Huila,564000,19,e
7,Caldas,149000,24,a
29,Tolima,1075400,7,c
14,Cundinamarca,469200,17,d
18,La Guajira,1394000,26,d
30,Valle del Cauca,1869800,17,a
14,Cundinamarca,1063000,17,b
23,Putumayo,792800,22,a
15,Guainia,1333000,10,d
22,Norte de Santander,1385000,23,b
17,Huila,870000,22,e
10,Cauca,238600,7,e
9,Casanare,1062000,18,e
9,Casanare,1640400,30,c
17,Huila,332200,2,c
1,Amazonas,476800,14,c
3,Arauca,252800,3,c
3,Arauca,76200,13,a
22,Norte de Santander,122000,3,c
8,Caqueta,20200,24,a
12,Choco,163400,21,e
29,Tolima,65600,25,c
26,San Andres y Providencia,1475000,0,b
26,San Andres y Providencia,1982800,17,e
3,Arauca,1369200,24,c
25,Risaralda,1124000,3,b
5,Bolivar,1139000,21,a
9,Casanare,746800,8,a
20,Meta,643000,6,a
12,Choco,1321200,14,e
26,San Andres y Providencia,593600,14,a
20,Meta,925600,21,b
26,San Andres y Providencia,202600,3,b
3,Arauca,318800,25,d
6,Boyaca,870000,17,d
19,Magdalena,1715400,12,a
4,Atlantico,1425800,0,a
7,Caldas,1205600,4,c
22,Norte de Santander,1627200,0,e
5,Bolivar,213600,7,a
22,Norte de Santander,784000,27,b
13,Cordoba,30600,20,c
16,Guaviare,705600,27,c
23,Putumayo,930600,6,a
5,Bolivar,528400,21,d
24,Quindio,418800,20,d
7,Caldas,1107000,11,d
17,Huila,368400,25,b
5,Bolivar,1183400,20,e
28,Sucre,468800,3,a
31,Vaupes,1252200,17,b
17,Huila,1552800,27,e
7,Caldas,1857600,30,b
26,San Andres y Providencia,321000,0,b
9,Casanare,1824800,3,e
6,Boyaca,444600,5,e
16,Guaviare,517600,21,a
22,Norte de Santander,1621800,6,a
3,Arauca,1998000,12,e
11,Cesar,1582000,12,b
29,Tolima,648600,12,b
21,Narino,918600,22,a
25,Risaralda,1752000,18,a
7,Caldas,1681200,0,b
25,Risaralda,524600,6,d
12,Choco,1942400,18,b
12,Choco,1933200,3,c
27,Santander,930800,3,a
29,Tolima,1096800,20,c
19,Magdalena,1924400,1,a
27,Santander,741200,0,c
25,Risaralda,1709400,27,b
30,Valle del Cauca,1462400,17,c
19,Magdalena,1430000,25,e
18,La Guajira,674800,22,a
32,Vichada,337400,7,b
8,Caqueta,922000,28,b
25,Risaralda,198200,20,c
4,Atlantico,1432400,12,b
17,Huila,1660400,21,a
4,Atlantico,1794000,8,e
4,Atlantico,332400,13,c
5,Bolivar,87600,9,c
19,Magdalena,263200,20,a
14,Cundinamarca,1628800,19,e
12,Choco,1651600,25,d
19,Magdalena,760000,8,d
22,Norte de Santander,1361800,8,c
2,Antioquia,473600,27,d
12,Choco,19000,10,c
14,Cundinamarca,1206400,6,c
17,Huila,16800,7,e
22,Norte de Santander,1507600,6,d
14,Cundinamarca,729600,1,b
23,Putumayo,878000,16,a
19,Magdalena,158400,2,b
32,Vichada,1202000,27,c
11,Cesar,913800,16,e
9,Casanare,146200,8,d
22,Norte de Santander,767400,17,b
4,Atlantico,1320400,5,d
21,Narino,912000,26,e
30,Valle del Cauca,1035600,28,b
1,Amazonas,93600,15,b
24,Quindio,536200,26,e
14,Cundinamarca,201400,26,b
29,Tolima,1407200,15,e
4,Atlantico,1200400,30,e
15,Guainia,1726800,24,c
6,Boyaca,524400,18,a
28,Sucre,568400,5,c
18,La Guajira,1010000,9,c
28,Sucre,801600,11,a
1,Amazonas,1254000,11,d
29,Tolima,1937000,24,d
24,Quindio,229200,7,e
7,Caldas,1934200,22,e
30,Valle del Cauca,94000,19,c
24,Quindio,861600,3,c
26,San Andres y Providencia,1126200,18,d
4,Atlantico,866600,22,d
14,Cundinamarca,1857600,21,e
24,Quindio,461400,25,b
4,Atlantico,1920400,17,c
26,San Andres y Providencia,1466400,27,e
17,Huila,1808400,5,c
16,Guaviare,953200,15,c
9,Casanare,404200,5,b
22,Norte de Santander,988200,7,c
17,Huila,344600,4,e
5,Bolivar,1444600,20,b
29,Tolima,1442400,7,d
10,Cauca,440800,19,d
3,Arauca,90200,20,e
14,Cundinamarca,863800,8,b
7,Caldas,1350000,28,d
14,Cundinamarca,1122400,20,b
5,Bolivar,625400,20,a
23,Putumayo,790800,12,e
30,Valle del Cauca,825800,15,e
28,Sucre,1866600,13,d
13,Cordoba,1201000,2,a
26,San Andres y Providencia,1956600,0,a
19,Magdalena,648400,11,e
29,Tolima,1467200,22,e
18,La Guajira,36800,22,e
13,Cordoba,1945200,3,c
10,Cauca,1815000,18,d
4,Atlantico,1019800,17,e
16,Guaviare,1396800,29,c
19,Magdalena,182800,5,d
3,Arauca,378600,16,a
12,Choco,923800,29,b
8,Caqueta,1228400,4,a
30,Valle del Cauca,86600,15,e
8,Caqueta,1103600,13,d
15,Guainia,1314800,7,d
29,Tolima,1873400,13,a
13,Cordoba,806200,6,b
2,Antioquia,1458000,10,e
25,Risaralda,996000,11,b
28,Sucre,1986800,20,e
26,San Andres y Providencia,660000,12,c
4,Atlantico,1375000,30,b
27,Santander,351000,28,a
19,Magdalena,1834800,25,b
29,Tolima,355200,13,b
6,Boyaca,1597600,20,e
32,Vichada,666000,2,b
17,Huila,338200,26,c
10,Cauca,1397600,7,b
32,Vichada,755600,23,a
10,Cauca,1513200,15,d
18,La Guajira,832200,2,b
14,Cundinamarca,1048200,6,e
27,Santander,1441800,27,e
7,Caldas,1926800,23,b
14,Cundinamarca,62800,22,e
21,Narino,1836800,2,c
29,Tolima,1801400,8,d
6,Boyaca,1693000,11,b
26,San Andres y Providencia,1169000,11,d
12,Choco,1008000,6,c
13,Cordoba,1751800,18,c
31,Vaupes,63400,25,c
29,Tolima,1862400,30,c
11,Cesar,801600,13,e
18,La Guajira,575000,11,c
1,Amazonas,1027400,16,b
11,Cesar,1540600,2,c
2,Antioquia,1149200,25,d
18,La Guajira,1552800,8,a
27,Santander,750200,22,c
19,Magdalena,119800,11,e
12,Choco,224200,15,a
1,Amazonas,981600,14,b
14,Cundinamarca,1003200,3,a
21,Narino,1912000,11,e
18,La Guajira,1983800,24,d
22,Norte de Santander,1991400,24,e
9,Casanare,1311800,26,e
9,Casanare,110600,18,d
19,Magdalena,1582600,19,e
26,San Andres y Providencia,639200,26,b
12,Choco,31200,29,e
25,Risaralda,1674400,2,b
30,Valle del Cauca,1935800,0,a
15,Guainia,1190000,20,c
30,Valle del Cauca,1516600,1,e
7,Caldas,1123000,23,c
8,Caqueta,152400,29,b
2,Antioquia,23600,19,a
18,La Guajira,718200,13,d
32,Vichada,1441600,17,b
26,San Andres y Providencia,1701600,10,e
5,Bolivar,814400,10,a
28,Sucre,242600,19,d
2,Antioquia,1012000,24,d
5,Bolivar,1308200,2,c
18,La Guajira,1172000,18,b
13,Cordoba,13600,5,a
19,Magdalena,414800,18,e
5,Bolivar,1979600,16,c
26,San Andres y Providencia,4000,3,d
30,Valle del Cauca,903000,23,c
24,Quindio,1952600,25,b
6,Boyaca,381000,5,c
4,Atlantico,138800,11,b
24,Quindio,822600,26,d
28,Sucre,1329600,25,d
27,Santander,1080600,11,a
30,Valle del Cauca,1153200,8,c
10,Cauca,673400,13,c
7,Caldas,834200,5,c
10,Cauca,1472600,22,b
19,Magdalena,707000,26,d
12,Choco,1906000,23,c
25,Risaralda,24600,15,c
7,Caldas,1061200,9,c
24,Quindio,1858400,9,a
5,Bolivar,14200,15,a
27,Santander,1571600,13,c
25,Risaralda,882000,4,e
18,La Guajira,590600,20,c
21,Narino,1197000,18,c
26,San Andres y Providencia,1774600,28,c
23,Putumayo,1768000,30,e
28,Sucre,751000,24,a
14,Cundinamarca,550600,2,b
26,San Andres y Providencia,462400,13,c
22,Norte de Santander,1979800,3,b
22,Norte de Santander,1388600,24,c
3,Arauca,1391200,5,e
14,Cundinamarca,1578600,21,c
4,Atlantico,1024600,18,e
12,Choco,805400,29,c
21,Narino,113400,15,d
30,Valle del Cauca,727400,1,e
11,Cesar,233800,21,d
24,Quindio,1377600,27,d
12,Choco,1960200,6,c
4,Atlantico,1854400,27,b
9,Casanare,430200,8,c
31,Vaupes,1400800,10,a
16,Guaviare,1583200,30,e
27,Santander,951000,21,e
14,Cundinamarca,684200,26,a
4,Atlantico,1762400,20,c
14,Cundinamarca,1744200,13,e
23,Putumayo,211600,9,a
27,Santander,969000,27,c
6,Boyaca,359000,5,d
16,Guaviare,913800,7,c
16,Guaviare,430800,12,a
26,San Andres y Providencia,1302000,25,c
3,Arauca,243200,15,e
20,Meta,80400,12,c
32,Vichada,1513600,21,e
26,San Andres y Providencia,1146400,9,e
29,Tolima,733600,20,d
32,Vichada,1192200,7,d
9,Casanare,658600,19,d
16,Guaviare,1316200,7,d
29,Tolima,1605200,9,d
16,Guaviare,1167200,27,d
5,Bolivar,1104800,21,d
19,Magdalena,341000,28,a
2,Antioquia,1739600,26,e
3,Arauca,1966800,18,c
10,Cauca,551800,11,a
14,Cundinamarca,1464000,8,d
3,Arauca,1701200,13,b
24,Quindio,536800,26,b
7,Caldas,106600,0,c
29,Tolima,1704000,22,c
15,Guainia,1390600,21,d
26,San Andres y Providencia,1097000,2,d
24,Quindio,1621200,1,d
32,Vichada,1861800,17,e
11,Cesar,745600,7,b
20,Meta,415000,20,b
32,Vichada,1706600,0,e
7,Caldas,1241600,20,d
4,Atlantico,404800,24,a
20,Meta,413200,24,e
20,Meta,1193200,3,e
29,Tolima,484200,3,a
32,Vichada,1786000,8,d
12,Choco,1485800,27,d
29,Tolima,1251200,9,a
9,Casanare,360000,30,c
30,Valle del Cauca,234600,26,e
28,Sucre,539600,12,b
5,Bolivar,686000,23,d
30,Valle del Cauca,1378200,2,e
15,Guainia,846600,30,b
20,Meta,918200,13,e
13,Cordoba,1800600,19,d
29,Tolima,1203200,9,e
23,Putumayo,265600,3,e
29,Tolima,1469000,17,a
8,Caqueta,19200,3,b
14,Cundinamarca,1169200,19,d
23,Putumayo,379000,17,e
16,Guaviare,1289200,16,a
32,Vichada,730800,30,c
28,Sucre,178800,29,d
25,Risaralda,1508400,4,c
13,Cordoba,287600,17,b
16,Guaviare,811000,26,d
25,Risaralda,1890600,29,c
18,La Guajira,723000,10,a
16,Guaviare,520800,7,d
19,Magdalena,168200,9,a
10,Cauca,1712600,9,a
7,Caldas,427200,23,d
19,Magdalena,1898200,4,b
17,Huila,1253400,0,a
4,Atlantico,1115200,12,b
12,Choco,586400,0,d
13,Cordoba,905600,4,a
8,Caqueta,1692600,13,d
7,Caldas,1410200,10,c
12,Choco,1935400,17,a
17,Huila,247200,22,a
19,Magdalena,1050400,25,e
7,Caldas,1542200,22,b
11,Cesar,13200,25,d
25,Risaralda,50000,16,d
18,La Guajira,1894000,4,d
15,Guainia,1891000,11,e
6,Boyaca,1911600,6,a
30,Valle del Cauca,1091600,19,b
8,Caqueta,1466800,30,d
13,Cordoba,318800,21,c
6,Boyaca,579200,0,d
16,Guaviare,1197800,28,e
9,Casanare,871600,27,b
9,Casanare,276200,11,b
2,Antioquia,398400,26,b
22,Norte de Santander,1601400,17,a
20,Meta,1923200,10,a
23,Putumayo,1180600,4,d
24,Quindio,490000,4,b
21,Narino,689800,14,a
16,Guaviare,443400,12,e
26,San Andres y Providencia,214800,6,a
15,Guainia,1662800,18,a
29,Tolima,1734400,20,d
16,Guaviare,1880400,13,d
14,Cundinamarca,1120200,21,e
27,Santander,457800,1,b
32,Vichada,925600,23,c
1,Amazonas,1247000,6,b
13,Cordoba,1256800,1,d
5,Bolivar,563000,11,a
15,Guainia,1052200,29,a
3,Arauca,750800,25,a
20,Meta,1692200,6,e
15,Guainia,1911200,24,b
4,Atlantico,1306600,26,d
22,Norte de Santander,30000,10,e
1,Amazonas,1528800,1,c
28,Sucre,830400,13,e
29,Tolima,1479400,24,b
32,Vichada,1418000,25,c
15,Guainia,1752400,15,c
13,Cordoba,1923600,13,d
6,Boyaca,1665000,27,c
8,Caqueta,1897800,8,d
8,Caqueta,1989200,29,b
22,Norte de Santander,1392600,9,e
25,Risaralda,933800,3,c
13,Cordoba,224800,10,a
31,Vaupes,910200,22,e
31,Vaupes,1912800,13,b
19,Magdalena,1691000,18,e
15,Guainia,1400,19,c
30,Valle del Cauca,1023600,11,e
5,Bolivar,1302800,18,c
4,Atlantico,680800,10,a
8,Caqueta,1578600,30,d
26,San Andres y Providencia,448400,21,b
23,Putumayo,1200600,11,d
30,Valle del Cauca,351400,12,c
8,Caqueta,778600,13,b
11,Cesar,1143000,17,a
8,Caqueta,450800,11,c
23,Putumayo,1401000,8,c
22,Norte de Santander,1279600,19,e
31,Vaupes,1808200,25,c
10,Cauca,622800,9,c
7,Caldas,1069800,9,b
19,Magdalena,800200,19,e
22,Norte de Santander,5600,19,b
12,Choco,873000,5,d
30,Valle del Cauca,1920600,2,c
20,Meta,687800,12,c
16,Guaviare,1219600,22,c
17,Huila,383200,22,e
22,Norte de Santander,326200,25,b
10,Cauca,260200,9,a
21,Narino,1105400,24,b
14,Cundinamarca,793000,9,b
15,Guainia,1011000,5,c
20,Meta,882000,23,c
30,Valle del Cauca,138000,28,e
26,San Andres y Providencia,1069200,28,e
8,Caqueta,1724000,28,d
14,Cundinamarca,1574000,6,a
26,San Andres y Providencia,977200,24,e
21,Narino,51600,8,a
30,Valle del Cauca,1584000,29,d
16,Guaviare,1318400,13,c
28,Sucre,1199200,10,a
26,San Andres y Providencia,167000,2,c
20,Meta,1510400,14,d
15,Guainia,1568800,23,d
32,Vichada,560000,2,d
20,Meta,1964200,26,b
5,Bolivar,103000,11,e
17,Huila,1364200,5,b
22,Norte de Santander,1994200,2,b
5,Bolivar,773800,23,d
6,Boyaca,1561600,3,e
8,Caqueta,987200,27,e
21,Narino,125000,1,e
14,Cundinamarca,1981200,4,e
15,Guainia,1342200,20,e
7,Caldas,909000,3,d
5,Bolivar,74600,12,b
27,Santander,1012600,9,c
10,Cauca,678800,20,b
25,Risaralda,803800,4,b
6,Boyaca,400400,7,b
30,Valle del Cauca,182000,24,e
3,Arauca,1192000,28,a
12,Choco,397800,14,b
5,Bolivar,346600,17,d
17,Huila,778600,8,a
3,Arauca,1026200,7,b
32,Vichada,455000,7,c
2,Antioquia,1706000,22,a
15,Guainia,1257200,25,b
3,Arauca,1333200,23,b
18,La Guajira,1136200,25,d
16,Guaviare,1883400,18,b
17,Huila,300600,13,b
13,Cordoba,288200,27,b
23,Putumayo,1623800,7,d
1,Amazonas,1112000,8,c
30,Valle del Cauca,1552600,0,d
14,Cundinamarca,661800,12,a
25,Risaralda,836400,8,c
26,San Andres y Providencia,1638800,30,a
12,Choco,1068400,3,d
10,Cauca,1250600,29,b
7,Caldas,1261200,1,d
16,Guaviare,891600,29,c
17,Huila,1373600,6,d
10,Cauca,357800,21,c
15,Guainia,608400,20,b
17,Huila,1827400,26,c
4,Atlantico,1696800,28,d
19,Magdalena,1028400,2,e
17,Huila,1645400,26,b
6,Boyaca,1019000,28,b
5,Bolivar,1475800,14,e
17,Huila,230800,21,e
23,Putumayo,1319800,6,b
30,Valle del Cauca,233600,9,a
16,Guaviare,1808600,0,e
26,San Andres y Providencia,858600,20,e
24,Quindio,47200,29,c
10,Cauca,834000,19,b
12,Choco,1476000,11,a
18,La Guajira,1150800,19,e
7,Caldas,916600,18,b
16,Guaviare,1542000,11,a
1,Amazonas,1417000,5,b
20,Meta,1665400,5,b
16,Guaviare,1412800,17,b
1,Amazonas,1772600,25,c
1,Amazonas,400600,13,e
26,San Andres y Providencia,690400,4,d
13,Cordoba,1314400,12,e
6,Boyaca,1942800,8,b
4,Atlantico,1772600,1,d
15,Guainia,1499400,3,c
11,Cesar,1587800,25,c
6,Boyaca,631000,12,b
22,Norte de Santander,631400,15,e
8,Caqueta,883400,2,d
7,Caldas,1028400,23,b
8,Caqueta,141400,16,a
1,Amazonas,1603000,16,d
13,Cordoba,322200,9,e
27,Santander,866400,10,e
4,Atlantico,1067600,16,d
7,Caldas,1708800,22,c
5,Bolivar,821600,8,e
21,Narino,1903400,22,e
3,Arauca,1149000,30,a
30,Valle del Cauca,1306400,9,c
23,Putumayo,638400,7,a
23,Putumayo,440000,29,d
12,Choco,1635200,23,d
18,La Guajira,270000,2,d
27,Santander,1703800,15,c
13,Cordoba,712000,28,a
28,Sucre,1681400,3,d
7,Caldas,434400,11,d
15,Guainia,589200,8,e
2,Antioquia,747800,5,a
18,La Guajira,1741800,27,e
20,Meta,482200,17,c
21,Narino,439200,5,c
31,Vaupes,1886800,6,d
31,Vaupes,648000,7,e
5,Bolivar,1414600,29,b
17,Huila,1904000,16,b
9,Casanare,863200,0,e
16,Guaviare,1400600,0,b
12,Choco,1564800,2,b
12,Choco,1269400,3,c
6,Boyaca,461200,29,b
15,Guainia,580000,15,b
12,Choco,377600,8,a
32,Vichada,196400,18,a
30,Valle del Cauca,82000,5,b
28,Sucre,1741000,9,d
8,Caqueta,1156400,11,b
12,Choco,983200,10,b
32,Vichada,422400,17,c
11,Cesar,393000,19,d
17,Huila,1413800,17,d
10,Cauca,1304400,27,a
25,Risaralda,663200,2,c
6,Boyaca,482000,1,e
11,Cesar,1058200,17,b
8,Caqueta,853800,12,a
26,San Andres y Providencia,1887800,16,c
2,Antioquia,1042400,12,e
4,Atlantico,1235200,11,d
1,Amazonas,1537600,7,e
21,Narino,1278800,6,b
32,Vichada,890400,11,b
14,Cundinamarca,1192200,16,c
28,Sucre,667400,19,c
11,Cesar,778000,24,d
21,Narino,91800,20,e
27,Santander,672200,11,e
19,Magdalena,1120800,15,a
31,Vaupes,1744400,27,d
15,Guainia,1674800,29,e
12,Choco,1159600,5,c
29,Tolima,84200,28,d
12,Choco,102600,28,b
30,Valle del Cauca,704000,12,b
1,Amazonas,1792600,9,c
1,Amazonas,71600,4,d
26,San Andres y Providencia,944800,28,c
20,Meta,1182600,13,b
8,Caqueta,1690000,8,a
20,Meta,387000,24,b
15,Guainia,1472600,20,c
12,Choco,1968600,2,a
16,Guaviare,441200,22,e
15,Guainia,1000400,4,a
10,Cauca,229200,15,c
14,Cundinamarca,1410400,13,a
5,Bolivar,1884800,13,b
1,Amazonas,1140000,23,a
22,Norte de Santander,446600,24,a
32,Vichada,319400,18,b
32,Vichada,1634600,14,b
12,Choco,107400,22,b
11,Cesar,106000,13,b
17,Huila,648600,17,c
12,Choco,1053600,1,a
14,Cundinamarca,1083000,11,c
26,San Andres y Providencia,1630200,27,a
22,Norte de Santander,1005800,9,a
8,Caqueta,894600,3,b
17,Huila,1564200,14,e
7,Caldas,822200,14,b
32,Vichada,674600,21,a
22,Norte de Santander,1150800,11,c
32,Vichada,269400,30,d
32,Vichada,860400,2,a
17,Huila,477400,6,d
9,Casanare,1761200,26,a
16,Guaviare,1461800,2,c
22,Norte de Santander,328400,13,e
18,La Guajira,802000,25,c
13,Cordoba,831000,1,d
4,Atlantico,1810200,3,d
22,Norte de Santander,1325200,23,b
18,La Guajira,1355400,28,b
22,Norte de Santander,1486200,7,d
18,La Guajira,881600,18,c
5,Bolivar,446000,5,b
23,Putumayo,230600,22,b
3,Arauca,1963800,20,b
23,Putumayo,782800,8,e
7,Caldas,5600,26,b
3,Arauca,1589800,10,e
31,Vaupes,1024400,30,c
2,Antioquia,1380000,13,d
21,Narino,1441800,21,c
4,Atlantico,272800,28,a
30,Valle del Cauca,266400,11,d
27,Santander,687400,26,a
23,Putumayo,352200,23,c
19,Magdalena,851600,5,a
2,Antioquia,1043800,25,b
4,Atlantico,1218000,24,d
6,Boyaca,616600,3,c
17,Huila,473600,15,b
26,San Andres y Providencia,505400,25,c
17,Huila,854800,23,a
29,Tolima,1303000,28,d
26,San Andres y Providencia,448200,8,e
21,Narino,912000,23,c
7,Caldas,35800,11,d
26,San Andres y Providencia,1134800,11,d
27,Santander,1181600,30,b
5,Bolivar,1154400,18,a
16,Guaviare,391000,9,d
12,Choco,1791800,17,c
3,Arauca,1102600,16,d
6,Boyaca,1985800,4,c
29,Tolima,456200,15,e
10,Cauca,452600,5,a
21,Narino,1514400,10,e
19,Magdalena,850000,8,b
11,Cesar,910200,4,a
6,Boyaca,1134200,0,e
10,Cauca,680200,15,b
28,Sucre,1940400,4,d
4,Atlantico,894200,6,e
5,Bolivar,70600,10,a
11,Cesar,1298000,3,a
24,Quindio,1862800,27,a
32,Vichada,384000,16,d
1,Amazonas,438600,11,d
24,Quindio,1429000,15,d
1,Amazonas,1391000,16,a
3,Arauca,495600,10,c
31,Vaupes,713200,13,e
18,La Guajira,1540200,24,d
11,Cesar,1213800,8,c
32,Vichada,456200,5,c
13,Cordoba,1708800,1,d
25,Risaralda,1700400,11,b
12,Choco,1051600,4,a
23,Putumayo,69400,14,b
29,Tolima,1438200,1,d
15,Guainia,401800,20,a
21,Narino,115800,11,a
22,Norte de Santander,218400,12,e
1,Amazonas,518600,20,d
28,Sucre,1313600,19,e
14,Cundinamarca,1801400,26,c
9,Casanare,58800,13,c
8,Caqueta,283000,18,c
16,Guaviare,463200,11,c
15,Guainia,671800,28,e
4,Atlantico,1003400,16,d
29,Tolima,1187000,0,d
26,San Andres y Providencia,928400,10,d
6,Boyaca,149400,17,c
17,Huila,1937400,8,a
6,Boyaca,672400,10,a
22,Norte de Santander,1425400,3,c
7,Caldas,1909600,30,d
13,Cordoba,1138000,11,a
20,Meta,523400,1,b
5,Bolivar,1310000,8,a
32,Vichada,826800,26,d
29,Tolima,1771800,10,b
10,Cauca,274400,5,a
21,Narino,1704200,17,d
24,Quindio,1323400,13,d
7,Caldas,1298800,14,a
23,Putumayo,1520800,13,c
25,Risaralda,1049400,29,c
12,Choco,1396600,26,c
4,Atlantico,643800,11,c
13,Cordoba,956400,7,c
27,Santander,636800,25,d
26,San Andres y Providencia,585800,28,a
17,Huila,788600,20,e
6,Boyaca,1998800,29,a
26,San Andres y Providencia,1289000,28,d
20,Meta,623200,27,c
10,Cauca,1273800,10,c
13,Cordoba,1514200,26,e
21,Narino,1190200,16,c
7,Caldas,1944600,18,e
4,Atlantico,427200,21,d
28,Sucre,1061600,17,d
12,Choco,1212800,6,a
17,Huila,306000,27,b
27,Santander,1148000,7,c
22,Norte de Santander,181000,11,a
3,Arauca,60800,29,a
14,Cundinamarca,68600,8,e
7,Caldas,1790800,0,e
25,Risaralda,972200,15,a
25,Risaralda,484600,9,b
18,La Guajira,967800,10,d
23,Putumayo,1391200,4,b
23,Putumayo,1087400,21,e
23,Putumayo,832400,24,c
8,Caqueta,678800,4,b
18,La Guajira,117200,24,d
16,Guaviare,1649200,15,e
11,Cesar,198200,3,d
27,Santander,1431400,17,b
25,Risaralda,409600,19,a
12,Choco,1688800,14,e
10,Cauca,1449200,13,d
26,San Andres y Providencia,797600,6,a
2,Antioquia,1549400,17,e
26,San Andres y Providencia,909000,18,e
10,Cauca,729800,16,e
26,San Andres y Providencia,514600,15,d
29,Tolima,839600,12,d
29,Tolima,1529800,15,d
10,Cauca,978000,12,c
18,La Guajira,1738600,20,d
25,Risaralda,522000,21,b
24,Quindio,255400,25,a
4,Atlantico,1105800,14,b
16,Guaviare,1187000,27,d
31,Vaupes,993200,4,c
32,Vichada,1870000,3,d
5,Bolivar,1477800,1,b
19,Magdalena,927800,17,a
26,San Andres y Providencia,193000,8,e
19,Magdalena,1353800,25,e
4,Atlantico,1609200,17,a
30,Valle del Cauca,729400,9,c
11,Cesar,760400,0,c
13,Cordoba,1883600,6,d
20,Meta,508600,15,a
28,Sucre,1134400,18,b
12,Choco,1893400,7,a
1,Amazonas,574400,20,e
14,Cundinamarca,1769800,16,b
29,Tolima,297200,30,a
11,Cesar,1088800,18,c
26,San Andres y Providencia,919600,12,b
13,Cordoba,383000,23,e
8,Caqueta,1998800,26,c
30,Valle del Cauca,834400,23,c
26,San Andres y Providencia,608600,23,d
1,Amazonas,1222000,27,b
14,Cundinamarca,1521000,5,b
12,Choco,1950800,4,a
2,Antioquia,74600,25,c
20,Meta,1880800,16,b
23,Putumayo,285000,1,a
32,Vichada,726800,14,e
18,La Guajira,1172200,25,d
24,Quindio,1869200,23,c
14,Cundinamarca,1210800,27,b
12,Choco,382000,23,b
14,Cundinamarca,633600,23,e
16,Guaviare,1428600,17,c
7,Caldas,387400,17,b
26,San Andres y Providencia,1772400,3,e
11,Cesar,571000,5,a
5,Bolivar,483800,27,d
16,Guaviare,1498600,25,d
27,Santander,542200,9,c
27,Santander,924400,21,c
29,Tolima,1877800,27,b
14,Cundinamarca,1560200,13,d
30,Valle del Cauca,1737600,8,b
24,Quindio,1213600,20,c
19,Magdalena,1585400,0,c
32,Vichada,1834800,0,a
6,Boyaca,1944000,13,b
18,La Guajira,1333800,30,c
21,Narino,127800,25,d
3,Arauca,9600,26,b
14,Cundinamarca,771800,1,e
23,Putumayo,137200,30,e
25,Risaralda,678000,27,d
24,Quindio,142600,28,d
8,Caqueta,637800,0,d
18,La Guajira,1946400,19,b
1,Amazonas,898000,14,d
10,Cauca,1254200,25,d
1,Amazonas,1536400,27,e
12,Choco,1331000,1,d
3,Arauca,403400,21,b
18,La Guajira,408400,11,e
6,Boyaca,1243800,28,a
23,Putumayo,41600,28,a
27,Santander,1382000,6,c
15,Guainia,1722000,3,c
22,Norte de Santander,869400,13,d
4,Atlantico,146000,27,c
21,Narino,300400,4,d
23,Putumayo,182400,2,a
9,Casanare,726000,6,a
29,Tolima,1654000,20,b
9,Casanare,459200,16,d
18,La Guajira,1057800,29,e
10,Cauca,798400,16,c
25,Risaralda,398200,7,d
16,Guaviare,877800,1,d
22,Norte de Santander,1440600,1,e
10,Cauca,1002200,11,d
3,Arauca,1670400,29,e
25,Risaralda,473400,22,c
24,Quindio,1185200,3,a
9,Casanare,19000,16,d
30,Valle del Cauca,972600,27,a
12,Choco,510000,7,c
2,Antioquia,1246800,0,a
9,Casanare,71000,18,e
8,Caqueta,816600,12,c
25,Risaralda,895200,12,d
20,Meta,1257600,28,d
30,Valle del Cauca,624400,11,b
18,La Guajira,1740800,10,b
5,Bolivar,1121600,17,e
26,San Andres y Providencia,1774400,17,a
9,Casanare,290800,30,b
27,Santander,989400,29,d
15,Guainia,1504800,28,a
24,Quindio,518200,13,d
1,Amazonas,844800,29,c
30,Valle del Cauca,201200,19,c
13,Cordoba,233600,3,d
23,Putumayo,222200,13,d
14,Cundinamarca,1816400,28,b
17,Huila,1024800,11,d
6,Boyaca,872000,19,c
30,Valle del Cauca,909200,2,e
1,Amazonas,327400,0,d
2,Antioquia,895600,8,d
21,Narino,627000,25,e
13,Cordoba,1222800,25,c
17,Huila,1640400,28,d
19,Magdalena,1578400,22,d
7,Caldas,1890200,0,d
24,Quindio,1982200,3,b
32,Vichada,393800,22,b
9,Casanare,376200,9,d
25,Risaralda,1070000,18,a
13,Cordoba,1368000,7,c
5,Bolivar,724200,24,e
19,Magdalena,1751600,30,a
18,La Guajira,761400,30,e
10,Cauca,1550200,13,a
26,San Andres y Providencia,197600,1,b
28,Sucre,548400,25,e
29,Tolima,277800,9,b
22,Norte de Santander,1236000,13,c
13,Cordoba,477600,17,e
1,Amazonas,1300200,20,b
7,Caldas,1262000,27,d
16,Guaviare,1962200,4,a
30,Valle del Cauca,1323000,21,b
15,Guainia,1490000,8,c
23,Putumayo,1365400,10,b
29,Tolima,1809000,23,e
13,Cordoba,670200,21,b
10,Cauca,1804200,24,c
